Time[ms];Pressure[Pa];Approxaltitude[m];Temperature[degC];accX[m/s2];accY[m/s2];accZ[m/s2];rotX[rad/s];rotY[rad/s];rotZ[rad/s];magX[uT];magY[uT];magZ[uT];roll[deg];pitch[deg];heading[deg];tempMPU[degC];Satellites[];Date[yyyy-mm-dd];Time[hh:mm:ss];Latitude[deg];Longitude[deg];RelativeX[m];RelativeY[m];Altitude[m];Angle[deg];deltapressure[Pa];speed[m/s];tempPitot[degC];Ch0;Ch1;Ch2;Ch3;
348994;98559;232.88;28.2;-0.096;-0.857;-11.856;-0.292;0.105;-0.272;32.725;-2.151;27.739;-3.2;32.9;356.4;33.1;12;2025-05-13;13:09:53;51.938.854;4.194.898;-11.937.828.125;-6.529.941.895;202.9;23.20;437.16;26.95;22.3;396.00;395.00;395.00;396.00;
349094;98561;232.66;28.2;0.857;-1.671;-11.416;-0.241;0.058;-0.241;32.006;-17.205;27.045;-3.7;33.0;356.5;33.1;12;2025-05-13;13:09:53;51.938.854;4.194.898;-11.937.828.125;-6.529.941.895;202.9;23.20;465.56;27.81;22.3;396.00;395.00;395.00;396.00;
349194;98559;232.84;28.2;1.379;0.469;-15.098;-0.322;-0.223;-0.212;32.006;-17.205;27.045;-4.7;33.0;356.4;33.1;12;2025-05-13;13:09:54;51.938.927;4.194.726;-11.949.627.930;-6.521.685.547;202.9;23.12;459.25;27.62;22.3;396.00;395.00;395.00;396.00;
349294;98559;232.83;28.2;-0.694;-0.828;-14.121;-0.273;-0.426;-0.153;32.006;-17.205;27.045;-5.4;33.3;356.5;33.1;12;2025-05-13;13:09:54;51.938.927;4.194.726;-11.949.627.930;-6.521.685.547;202.9;23.12;424.53;26.56;22.3;396.00;395.00;395.00;396.00;
349394;98549;233.67;28.2;-0.043;0.441;-11.042;-0.282;-0.487;-0.144;32.006;-17.205;27.045;-6.3;33.5;356.3;33.1;12;2025-05-13;13:09:54;51.938.927;4.194.726;-11.949.627.930;-6.521.685.547;205.6;22.94;408.75;26.06;22.3;396.00;395.00;395.00;396.00;
349494;98549;233.65;28.2;0.354;-0.728;-13.551;-0.385;-0.377;-0.198;32.006;-17.205;27.045;-6.8;33.6;356.4;33.1;12;2025-05-13;13:09:54;51.938.927;4.194.726;-11.949.627.930;-6.521.685.547;205.6;22.76;424.53;26.56;22.3;396.00;395.00;395.00;396.00;
349594;98547;233.85;28.2;-0.081;-1.417;-10.688;-0.317;-0.492;-0.229;32.006;-17.205;27.045;-7.1;33.8;356.6;33.1;12;2025-05-13;13:09:54;51.938.927;4.194.726;-11.949.627.930;-6.521.685.547;205.6;22.76;365.61;24.64;22.3;396.00;395.00;395.00;396.00;
349694;98549;233.66;28.2;-0.915;-1.748;-12.689;-0.289;-0.581;-0.251;32.006;-17.205;27.045;-7.2;34.1;356.9;33.1;12;2025-05-13;13:09:54;51.938.927;4.194.726;-11.949.627.930;-6.521.685.547;205.6;22.85;273.03;21.30;22.3;396.00;395.00;395.00;396.00;
349794;98545;234.05;28.2;0.187;0.728;-14.255;-0.339;-0.459;-0.272;32.006;-17.205;27.045;-8.0;34.1;356.8;33.1;12;2025-05-13;13:09:54;51.938.927;4.194.726;-11.949.627.930;-6.521.685.547;205.6;22.94;344.57;23.92;22.3;396.00;395.00;395.00;396.00;
349894;98545;234.05;28.2;0.445;-0.560;-12.488;-0.266;-0.166;-0.292;32.006;-17.205;27.045;-8.4;34.0;356.9;33.1;12;2025-05-13;13:09:54;51.938.927;4.194.726;-11.949.627.930;-6.521.685.547;205.6;23.03;357.20;24.36;22.3;396.00;395.00;395.00;396.00;
349994;98548;233.75;28.2;0.321;0.393;-13.135;-0.332;-0.036;-0.329;32.006;-17.205;27.045;-9.0;34.0;356.9;33.1;12;2025-05-13;13:09:54;51.938.927;4.194.726;-11.949.627.930;-6.521.685.547;205.6;23.12;470.82;27.97;22.3;396.00;395.00;395.00;396.00;
350094;98548;233.77;28.2;-0.967;-1.255;-15.443;-0.311;-0.017;-0.381;32.006;-17.205;27.045;-9.2;34.1;357.1;33.1;12;2025-05-13;13:09:54;51.938.927;4.194.726;-11.949.627.930;-6.521.685.547;205.6;23.12;431.90;26.78;22.3;396.00;395.00;395.00;396.00;
350194;98547;233.87;28.2;0.091;-1.556;-12.340;-0.303;-0.109;-0.431;32.006;-17.205;27.045;-9.2;34.1;357.5;33.1;12;2025-05-13;13:09:54;51.938.927;4.194.726;-11.949.627.930;-6.521.685.547;205.6;23.20;499.23;28.80;22.3;396.00;395.00;395.00;396.00;
350294;98546;233.92;28.2;-0.402;-1.848;-14.069;-0.295;-0.107;-0.485;32.006;-17.205;27.045;-9.1;34.2;357.8;33.1;12;2025-05-13;13:09:55;51.938.828;4.194.383;-11.973.090.820;-6.532.947.754;205.6;23.20;419.27;26.39;22.3;396.00;395.00;395.00;396.00;
350394;98548;233.79;28.2;0.560;-1.676;-15.084;-0.298;-0.178;-0.470;32.006;-17.205;27.045;-9.2;34.1;358.1;33.1;12;2025-05-13;13:09:55;51.938.828;4.194.383;-11.973.090.820;-6.532.947.754;211.2;23.29;443.47;27.14;22.3;396.00;395.00;395.00;396.00;
350494;98549;233.67;28.2;0.249;-1.609;-17.478;-0.312;-0.261;-0.430;32.006;-17.205;27.045;-9.2;34.1;358.4;33.0;12;2025-05-13;13:09:55;51.938.828;4.194.383;-11.973.090.820;-6.532.947.754;211.2;23.47;402.44;25.86;22.3;396.00;395.00;395.00;396.00;
350594;98547;233.90;28.2;0.177;-1.288;-16.156;-0.314;-0.242;-0.407;32.006;-17.205;27.045;-9.4;34.1;358.7;33.1;12;2025-05-13;13:09:55;51.938.828;4.194.383;-11.973.090.820;-6.532.947.754;211.2;23.47;403.49;25.89;22.3;396.00;395.00;395.00;396.00;
350694;98545;234.07;28.2;0.919;-2.093;-13.690;-0.249;-0.381;-0.407;32.006;-17.205;27.045;-9.2;34.0;359.1;33.0;12;2025-05-13;13:09:55;51.938.828;4.194.383;-11.973.090.820;-6.532.947.754;211.2;23.29;384.55;25.27;22.3;396.00;395.00;395.00;396.00;
350794;98546;233.91;28.2;-0.469;-0.354;-14.313;-0.319;-0.440;-0.363;32.006;-17.205;27.045;-9.5;34.1;359.2;33.0;12;2025-05-13;13:09:55;51.938.828;4.194.383;-11.973.090.820;-6.532.947.754;211.2;23.29;372.98;24.89;22.3;396.00;395.00;395.00;396.00;
350894;98549;233.69;28.2;-0.608;-0.627;-14.557;-0.387;-0.348;-0.338;56.640;-18.460;6.761;-9.5;35.4;359.9;33.0;12;2025-05-13;13:09:55;51.938.828;4.194.383;-11.973.090.820;-6.532.947.754;211.2;23.20;245.67;20.20;22.3;396.00;395.00;395.00;396.00;
350994;98546;233.94;28.2;-0.005;-0.852;-15.036;-0.395;-0.344;-0.324;57.179;-19.356;4.508;-9.4;36.6;0.6;33.1;12;2025-05-13;13:09:55;51.938.828;4.194.383;-11.973.090.820;-6.532.947.754;211.2;23.03;477.14;28.15;22.3;396.00;395.00;395.00;396.00;
351094;98547;233.87;28.2;-1.154;-1.389;-12.014;-0.427;-0.218;-0.349;57.179;-19.356;4.508;-9.1;37.9;1.5;33.0;12;2025-05-13;13:09:55;51.938.828;4.194.383;-11.973.090.820;-6.532.947.754;211.2;22.85;425.58;26.59;22.3;396.00;395.00;395.00;396.00;
351194;98550;233.62;28.2;-1.551;0.105;-15.970;-0.512;-0.095;-0.391;57.179;-19.356;4.508;-9.3;39.1;2.1;33.1;12;2025-05-13;13:09:56;51.938.721;4.194.179;-11.987.095.703;-6.544.821.777;211.2;22.85;437.16;26.95;22.3;396.00;395.00;395.00;396.00;
351294;98551;233.52;28.2;-0.010;-0.833;-14.140;-0.464;0.050;-0.434;57.179;-19.356;4.508;-9.2;40.1;2.9;33.0;12;2025-05-13;13:09:56;51.938.721;4.194.179;-11.987.095.703;-6.544.821.777;211.2;22.85;489.76;28.52;22.3;396.00;395.00;395.00;396.00;
351394;98555;233.18;28.2;0.077;-0.761;-15.740;-0.439;0.110;-0.475;57.179;-19.356;4.508;-9.1;41.0;3.7;33.1;12;2025-05-13;13:09:56;51.938.721;4.194.179;-11.987.095.703;-6.544.821.777;209.0;22.85;320.37;23.07;22.3;396.00;395.00;395.00;396.00;
351494;98563;232.52;28.2;-0.575;-0.929;-15.596;-0.422;0.175;-0.504;57.179;-19.356;4.508;-9.0;41.9;4.6;33.0;12;2025-05-13;13:09:56;51.938.721;4.194.179;-11.987.095.703;-6.544.821.777;209.0;23.20;459.25;27.62;22.3;396.00;395.00;395.00;396.00;
351594;98570;231.89;28.2;1.202;-1.451;-22.597;-0.442;0.227;-0.552;57.179;-19.356;4.508;-8.8;42.7;5.5;33.1;12;2025-05-13;13:09:56;51.938.721;4.194.179;-11.987.095.703;-6.544.821.777;209.0;25.40;517.12;29.31;22.3;396.00;395.00;395.00;396.00;
351694;98586;230.55;28.2;0.364;-1.164;-24.407;-0.301;0.230;-0.560;57.179;-19.356;4.508;-8.7;43.4;6.3;33.1;12;2025-05-13;13:09:56;51.938.721;4.194.179;-11.987.095.703;-6.544.821.777;209.0;25.58;512.91;29.19;22.3;396.00;395.00;395.00;396.00;
351794;98588;230.35;28.2;1.341;-2.634;-18.771;-0.230;0.202;-0.509;57.179;-19.356;4.508;-8.2;44.1;7.4;33.0;12;2025-05-13;13:09:56;51.938.721;4.194.179;-11.987.095.703;-6.544.821.777;209.0;24.96;450.83;27.37;22.3;396.00;395.00;395.00;396.00;
351894;98584;230.74;28.1;3.223;-1.408;-18.249;-0.245;0.055;-0.506;57.179;-19.356;4.508;-8.0;44.5;8.4;33.0;12;2025-05-13;13:09:56;51.938.721;4.194.179;-11.987.095.703;-6.544.821.777;209.0;24.52;502.39;28.89;22.3;396.00;395.00;395.00;396.00;
351994;98586;230.51;28.1;2.667;-0.632;-16.420;-0.320;0.085;-0.461;57.179;-19.356;4.508;-7.9;44.9;9.3;33.0;12;2025-05-13;13:09:56;51.938.721;4.194.179;-11.987.095.703;-6.544.821.777;209.0;23.91;484.50;28.37;22.3;396.00;395.00;395.00;396.00;
352094;98588;230.37;28.1;1.805;-2.413;-15.424;-0.246;0.231;-0.396;57.179;-19.356;4.508;-7.3;45.4;10.5;33.1;12;2025-05-13;13:09:56;51.938.721;4.194.179;-11.987.095.703;-6.544.821.777;209.0;23.64;468.72;27.90;22.3;396.00;395.00;395.00;396.00;
352194;98591;230.11;28.1;3.362;-2.078;-12.938;-0.127;0.369;-0.333;57.179;-19.356;4.508;-6.7;45.6;11.7;33.0;12;2025-05-13;13:09:56;51.938.721;4.194.179;-11.987.095.703;-6.544.821.777;209.0;23.47;496.08;28.71;22.3;396.00;395.00;395.00;396.00;
352294;98591;230.07;28.1;1.427;-2.289;-12.249;-0.128;0.454;-0.276;57.179;-19.356;4.508;-6.0;46.0;13.0;33.0;12;2025-05-13;13:09:57;51.938.358;4.194.042;-11.996.507.812;-6.584.970.703;209.0;23.38;524.48;29.52;22.3;396.00;395.00;395.00;396.00;
352394;98599;229.47;28.1;2.030;-2.907;-12.651;-0.227;0.844;-0.254;57.179;-19.356;4.508;-5.2;46.3;14.5;33.0;11;2025-05-13;13:09:57;51.938.358;4.194.042;-11.996.507.812;-6.584.970.703;215.2;23.12;499.23;28.80;22.3;396.00;395.00;395.00;396.00;
352494;98595;229.74;28.1;0.891;-2.002;-9.682;-0.266;1.432;-0.256;57.179;-19.356;4.508;-4.4;46.6;15.9;33.0;11;2025-05-13;13:09:57;51.938.358;4.194.042;-11.996.507.812;-6.584.970.703;215.2;22.85;503.44;28.92;22.3;396.00;395.00;395.00;396.00;
352594;98606;228.82;28.1;1.489;-3.524;-12.661;-0.317;1.458;-0.268;57.179;-19.356;4.508;-3.4;46.9;17.5;33.0;11;2025-05-13;13:09:57;51.938.358;4.194.042;-11.996.507.812;-6.584.970.703;215.2;22.76;467.67;27.87;22.3;396.00;395.00;395.00;396.00;
352694;98611;228.39;28.1;2.279;-3.261;-14.787;-0.197;1.474;-0.303;57.179;-19.356;4.508;-2.6;47.1;19.1;33.0;11;2025-05-13;13:09:57;51.938.358;4.194.042;-11.996.507.812;-6.584.970.703;215.2;22.76;510.80;29.13;22.3;396.00;395.00;395.00;396.00;
352794;98620;227.64;28.1;2.643;-3.826;-12.594;-0.020;1.652;-0.366;57.179;-19.356;4.508;-1.5;47.2;20.8;33.0;11;2025-05-13;13:09:57;51.938.358;4.194.042;-11.996.507.812;-6.584.970.703;215.2;22.76;438.21;26.98;22.3;396.00;395.00;395.00;396.00;
352894;98620;227.61;28.1;0.484;-3.323;-13.192;0.015;1.077;-0.407;57.179;-19.356;4.508;-0.6;47.5;22.5;33.0;11;2025-05-13;13:09:57;51.938.358;4.194.042;-11.996.507.812;-6.584.970.703;215.2;22.59;481.35;28.28;22.3;396.00;395.00;395.00;396.00;
352994;98628;226.94;28.1;0.857;-3.318;-8.303;-0.026;0.413;-0.317;20.318;-1.971;28.259;1.1;45.3;23.7;33.0;11;2025-05-13;13:09:57;51.938.358;4.194.042;-11.996.507.812;-6.584.970.703;215.2;22.50;480.29;28.25;22.3;396.00;395.00;395.00;396.00;
353094;98627;227.03;28.1;1.049;-3.424;-8.251;-0.039;0.088;-0.200;20.318;-1.971;28.259;2.6;43.2;24.8;33.0;11;2025-05-13;13:09:57;51.938.358;4.194.042;-11.996.507.812;-6.584.970.703;215.2;22.24;473.98;28.06;22.3;396.00;395.00;395.00;396.00;
353194;98638;226.14;28.1;1.585;-2.787;-9.108;-0.095;-0.058;-0.062;20.318;-1.971;28.259;3.4;41.0;25.3;33.0;11;2025-05-13;13:09:58;51.938.110;4.194.164;-11.988.077.148;-6.612.410.645;215.2;22.15;462.41;27.71;22.3;396.00;395.00;395.00;396.00;
353294;98639;226.02;28.1;1.470;-2.705;-8.049;-0.050;-0.074;0.086;20.318;-1.971;28.259;4.2;39.0;25.8;33.0;11;2025-05-13;13:09:58;51.938.110;4.194.164;-11.988.077.148;-6.612.410.645;215.2;21.97;450.83;27.37;22.3;396.00;395.00;395.00;396.00;
353394;98647;225.32;28.1;0.747;-3.156;-9.481;-0.083;-0.263;0.197;20.318;-1.971;28.259;4.8;37.3;26.3;33.0;11;2025-05-13;13:09:58;51.938.110;4.194.164;-11.988.077.148;-6.612.410.645;221.5;22.06;434.00;26.85;22.3;396.00;395.00;395.00;396.00;
353494;98666;223.70;28.1;2.265;-2.615;-12.565;-0.078;-0.551;0.278;20.318;-1.971;28.259;5.0;35.5;26.4;33.0;11;2025-05-13;13:09:58;51.938.110;4.194.164;-11.988.077.148;-6.612.410.645;221.5;22.24;447.68;27.27;22.3;396.00;395.00;395.00;396.00;
353594;98671;223.31;28.1;0.747;-2.753;-12.249;0.017;-0.492;0.331;20.318;-1.971;28.259;5.2;34.1;26.5;33.0;11;2025-05-13;13:09:58;51.938.110;4.194.164;-11.988.077.148;-6.612.410.645;221.5;22.59;458.20;27.59;22.3;396.00;395.00;395.00;396.00;
353694;98679;222.61;28.1;1.484;-2.653;-14.404;0.051;-0.257;0.355;20.318;-1.971;28.259;5.2;32.7;26.6;33.0;11;2025-05-13;13:09:58;51.938.110;4.194.164;-11.988.077.148;-6.612.410.645;221.5;23.03;459.25;27.62;22.3;396.00;395.00;395.00;396.00;
353794;98678;222.67;28.1;2.174;-2.911;-12.383;0.014;-0.051;0.272;20.318;-1.971;28.259;5.5;31.3;26.7;33.0;11;2025-05-13;13:09:58;51.938.110;4.194.164;-11.988.077.148;-6.612.410.645;221.5;22.76;453.99;27.46;22.3;396.00;395.00;395.00;396.00;
353894;98678;222.69;28.1;0.335;-3.323;-10.827;-0.058;-0.121;0.176;20.318;-1.971;28.259;5.9;30.5;27.0;33.0;11;2025-05-13;13:09:58;51.938.110;4.194.164;-11.988.077.148;-6.612.410.645;221.5;22.59;490.81;28.55;22.3;396.00;395.00;395.00;396.00;
353994;98677;222.77;28.1;0.814;-3.022;-10.037;-0.112;-0.256;0.093;20.318;-1.971;28.259;6.3;29.6;27.3;33.0;11;2025-05-13;13:09:58;51.938.110;4.194.164;-11.988.077.148;-6.612.410.645;221.5;22.50;473.98;28.06;22.3;396.00;395.00;395.00;396.00;
354094;98684;222.16;28.1;0.757;-2.212;-11.732;-0.127;-0.517;0.032;20.318;-1.971;28.259;6.3;28.8;27.4;33.0;11;2025-05-13;13:09:58;51.938.110;4.194.164;-11.988.077.148;-6.612.410.645;221.5;22.50;497.13;28.74;22.3;396.00;395.00;395.00;396.00;
354194;98688;221.83;28.1;0.508;-2.184;-13.302;-0.147;-0.659;-0.001;20.318;-1.971;28.259;6.3;28.3;27.5;33.0;11;2025-05-13;13:09:58;51.938.110;4.194.164;-11.988.077.148;-6.612.410.645;221.5;22.50;490.81;28.55;22.3;396.00;395.00;395.00;396.00;
354294;98695;221.30;28.1;0.824;-2.796;-14.658;-0.095;-0.681;-0.030;20.318;-1.971;28.259;6.4;27.7;27.7;33.0;11;2025-05-13;13:09:59;51.937.923;4.194.339;-11.976.128.906;-6.633.579.590;221.5;22.59;344.57;23.92;22.3;396.00;395.00;395.00;396.00;
354394;98702;220.64;28.1;1.240;-3.548;-12.163;-0.033;-0.550;-0.042;20.318;-1.971;28.259;6.8;27.1;28.0;33.0;12;2025-05-13;13:09:59;51.937.923;4.194.339;-11.976.128.906;-6.633.579.590;223.9;22.59;465.56;27.81;22.3;396.00;395.00;395.00;396.00;
354494;98700;220.81;28.1;-0.086;-3.366;-12.393;0.043;-0.412;-0.053;20.318;-1.971;28.259;7.1;26.9;28.3;32.9;12;2025-05-13;13:09:59;51.937.923;4.194.339;-11.976.128.906;-6.633.579.590;223.9;22.50;378.24;25.07;22.3;396.00;395.00;395.00;396.00;
354594;98703;220.60;28.1;0.623;-2.883;-11.425;0.009;-0.322;-0.068;20.318;-1.971;28.259;7.3;26.5;28.5;33.0;12;2025-05-13;13:09:59;51.937.923;4.194.339;-11.976.128.906;-6.633.579.590;223.9;22.41;455.04;27.49;22.3;396.00;395.00;395.00;396.00;
354694;98703;220.57;28.1;-0.211;-3.362;-9.797;-0.016;-0.146;-0.087;20.318;-1.971;28.259;7.8;26.3;28.9;33.0;12;2025-05-13;13:09:59;51.937.923;4.194.339;-11.976.128.906;-6.633.579.590;223.9;22.41;447.68;27.27;22.3;396.00;395.00;395.00;396.00;
354794;98703;220.55;28.1;0.493;-2.840;-8.940;-0.050;-0.075;-0.125;20.318;-1.971;28.259;8.2;26.0;29.2;33.0;12;2025-05-13;13:09:59;51.937.923;4.194.339;-11.976.128.906;-6.633.579.590;223.9;22.41;528.69;29.63;22.3;396.00;395.00;395.00;396.00;
354894;98708;220.13;28.1;-0.057;-2.969;-10.932;-0.075;-0.263;-0.145;40.277;-7.886;24.618;8.8;27.2;30.3;33.0;12;2025-05-13;13:09:59;51.937.923;4.194.339;-11.976.128.906;-6.633.579.590;223.9;22.41;437.16;26.95;22.3;396.00;395.00;395.00;396.00;
354994;98713;219.76;28.1;0.115;-2.045;-10.094;-0.037;-0.433;-0.164;42.435;-8.603;24.271;9.1;28.4;31.3;33.0;12;2025-05-13;13:09:59;51.937.923;4.194.339;-11.976.128.906;-6.633.579.590;223.9;22.41;450.83;27.37;22.3;396.00;395.00;395.00;396.00;
355094;98714;219.68;28.1;1.269;-2.519;-11.713;-0.063;-0.095;-0.118;42.435;-8.603;24.271;9.4;29.2;32.3;33.0;12;2025-05-13;13:09:59;51.937.923;4.194.339;-11.976.128.906;-6.633.579.590;223.9;22.32;467.67;27.87;22.3;396.00;395.00;395.00;396.00;
355194;98718;219.32;28.1;1.504;-2.926;-10.463;-0.022;0.003;-0.119;42.435;-8.603;24.271;9.9;29.8;33.4;33.0;12;2025-05-13;13:09:59;51.937.923;4.194.339;-11.976.128.906;-6.633.579.590;223.9;22.32;451.89;27.40;22.3;396.00;395.00;395.00;396.00;
355294;98717;219.41;28.0;0.742;-1.709;-10.592;-0.052;0.035;-0.114;42.435;-8.603;24.271;10.1;30.5;34.3;33.0;12;2025-05-13;13:10:00;51.937.744;4.194.503;-11.964.900.391;-6.653.561.523;223.9;22.32;326.68;23.30;22.3;396.00;395.00;395.00;396.00;
355394;98722;218.95;28.1;1.346;-2.509;-13.293;-0.044;0.328;-0.089;42.435;-8.603;24.271;10.3;31.1;35.2;32.9;12;2025-05-13;13:10:00;51.937.744;4.194.503;-11.964.900.391;-6.653.561.523;225.8;22.24;481.35;28.28;22.3;396.00;395.00;395.00;396.00;
355494;98719;219.21;28.1;1.475;-1.958;-10.147;-0.018;0.426;-0.123;42.435;-8.603;24.271;10.5;31.5;36.2;33.0;12;2025-05-13;13:10:00;51.937.744;4.194.503;-11.964.900.391;-6.653.561.523;225.8;22.24;440.31;27.04;22.3;396.00;395.00;395.00;396.00;
355594;98714;219.62;28.1;0.077;-2.399;-8.184;-0.005;0.293;-0.152;42.435;-8.603;24.271;11.1;32.2;37.3;33.0;12;2025-05-13;13:10:00;51.937.744;4.194.503;-11.964.900.391;-6.653.561.523;225.8;22.32;492.92;28.61;22.3;396.00;395.00;395.00;396.00;
355694;98718;219.35;28.1;0.460;-3.175;-11.095;-0.067;0.463;-0.189;42.435;-8.603;24.271;11.6;32.8;38.3;33.0;12;2025-05-13;13:10:00;51.937.744;4.194.503;-11.964.900.391;-6.653.561.523;225.8;22.24;502.39;28.89;22.3;396.00;395.00;395.00;396.00;
355794;98727;218.56;28.1;0.326;-3.203;-12.235;-0.053;0.582;-0.212;42.435;-8.603;24.271;12.0;33.3;39.4;33.0;12;2025-05-13;13:10:00;51.937.744;4.194.503;-11.964.900.391;-6.653.561.523;225.8;22.24;521.33;29.43;22.3;396.00;395.00;395.00;396.00;
355894;98728;218.42;28.0;0.517;-3.409;-13.140;-0.016;0.821;-0.198;42.435;-8.603;24.271;12.3;33.7;40.4;32.9;12;2025-05-13;13:10:00;51.937.744;4.194.503;-11.964.900.391;-6.653.561.523;225.8;22.32;533.95;29.78;22.3;396.00;395.00;395.00;396.00;
355994;98731;218.16;28.1;-0.503;-2.461;-12.828;0.023;0.736;-0.196;42.435;-8.603;24.271;12.5;34.2;41.2;33.0;12;2025-05-13;13:10:00;51.937.744;4.194.503;-11.964.900.391;-6.653.561.523;225.8;22.32;385.60;25.31;22.3;396.00;395.00;395.00;396.00;
356094;98727;218.49;28.0;1.566;-2.773;-9.773;0.078;0.170;-0.191;42.435;-8.603;24.271;12.9;34.3;42.3;33.0;12;2025-05-13;13:10:00;51.937.744;4.194.503;-11.964.900.391;-6.653.561.523;225.8;22.32;422.43;26.49;22.3;396.00;395.00;395.00;396.00;
356194;98728;218.43;28.0;0.943;-2.605;-10.573;0.026;0.130;-0.174;42.435;-8.603;24.271;13.2;34.6;43.3;32.9;12;2025-05-13;13:10:00;51.937.744;4.194.503;-11.964.900.391;-6.653.561.523;225.8;22.24;421.37;26.46;22.3;396.00;395.00;395.00;396.00;
356294;98732;218.15;28.0;1.906;-2.447;-9.419;-0.044;0.017;-0.132;42.435;-8.603;24.271;13.6;34.6;44.3;32.9;12;2025-05-13;13:10:01;51.937.580;4.194.701;-11.951.318.359;-6.671.558.105;225.8;22.24;477.14;28.15;22.3;396.00;395.00;395.00;396.00;
356394;98733;218.02;28.0;-0.067;-2.729;-10.195;-0.011;-0.150;-0.091;42.435;-8.603;24.271;13.9;35.0;45.3;32.9;12;2025-05-13;13:10:01;51.937.580;4.194.701;-11.951.318.359;-6.671.558.105;228.0;22.24;430.84;26.75;22.3;396.00;395.00;395.00;396.00;
356494;98734;217.95;28.0;0.474;-1.863;-10.434;-0.042;-0.234;-0.048;42.435;-8.603;24.271;14.0;35.3;46.1;32.9;12;2025-05-13;13:10:01;51.937.580;4.194.701;-11.951.318.359;-6.671.558.105;228.0;22.15;419.27;26.39;22.3;396.00;395.00;395.00;396.00;
356594;98737;217.68;28.0;0.464;-2.246;-12.072;-0.044;-0.315;-0.013;42.435;-8.603;24.271;14.1;35.5;47.0;32.9;12;2025-05-13;13:10:01;51.937.580;4.194.701;-11.951.318.359;-6.671.558.105;228.0;22.24;400.33;25.79;22.3;396.00;395.00;395.00;396.00;
356694;98741;217.36;28.0;-0.474;-3.122;-11.143;0.001;-0.355;0.036;42.435;-8.603;24.271;14.5;36.0;48.0;32.9;12;2025-05-13;13:10:01;51.937.580;4.194.701;-11.951.318.359;-6.671.558.105;228.0;22.24;411.91;26.16;22.3;396.00;395.00;395.00;396.00;
356794;98739;217.48;28.0;-0.254;-3.146;-10.803;0.004;-0.385;0.080;42.435;-8.603;24.271;14.9;36.3;49.0;32.9;12;2025-05-13;13:10:01;51.937.580;4.194.701;-11.951.318.359;-6.671.558.105;228.0;22.32;438.21;26.98;22.3;396.00;395.00;395.00;396.00;
356894;98743;217.16;28.0;0.737;-3.089;-9.821;0.020;-0.644;0.102;28.050;-9.320;28.779;14.8;35.7;49.5;32.9;12;2025-05-13;13:10:01;51.937.580;4.194.701;-11.951.318.359;-6.671.558.105;228.0;22.32;418.22;26.36;22.3;396.00;395.00;395.00;396.00;
356994;98744;217.10;28.0;1.666;-2.471;-9.160;0.049;-0.637;0.097;28.050;-9.320;28.779;14.7;35.0;49.9;33.0;12;2025-05-13;13:10:01;51.937.580;4.194.701;-11.951.318.359;-6.671.558.105;228.0;22.32;443.47;27.14;22.3;396.00;395.00;395.00;396.00;
357094;98742;217.28;28.0;0.062;-2.624;-9.467;0.030;-0.520;0.070;28.050;-9.320;28.779;14.6;34.6;50.4;32.9;12;2025-05-13;13:10:01;51.937.580;4.194.701;-11.951.318.359;-6.671.558.105;228.0;22.24;409.80;26.09;22.3;396.00;395.00;395.00;396.00;
357194;98741;217.34;28.0;0.101;-1.767;-9.950;-0.035;-0.390;0.080;28.050;-9.320;28.779;14.1;34.3;50.7;32.9;12;2025-05-13;13:10:01;51.937.580;4.194.701;-11.951.318.359;-6.671.558.105;228.0;22.24;400.33;25.79;22.3;396.00;395.00;395.00;396.00;
357294;98746;216.89;28.0;0.632;-3.429;-8.840;-0.002;-0.255;0.026;28.050;-9.320;28.779;14.4;33.8;51.4;32.9;12;2025-05-13;13:10:02;51.937.424;4.194.884;-11.938.764.648;-6.688.849.609;228.0;22.24;352.99;24.21;22.3;396.00;395.00;395.00;396.00;
357394;98746;216.93;28.0;0.757;-2.739;-10.851;-0.037;-0.184;-0.028;28.050;-9.320;28.779;14.3;33.4;51.8;33.0;12;2025-05-13;13:10:02;51.937.424;4.194.884;-11.938.764.648;-6.688.849.609;230.5;22.24;453.99;27.46;22.3;396.00;395.00;395.00;396.00;
357494;98747;216.81;28.0;0.517;-2.447;-10.453;0.010;0.006;-0.065;28.050;-9.320;28.779;14.1;33.0;52.3;33.0;12;2025-05-13;13:10:02;51.937.424;4.194.884;-11.938.764.648;-6.688.849.609;230.5;22.32;300.38;22.34;22.3;396.00;395.00;395.00;396.00;
357594;98752;216.45;28.0;0.239;-1.518;-12.417;0.022;-0.043;-0.107;28.050;-9.320;28.779;13.6;32.7;52.6;33.0;12;2025-05-13;13:10:02;51.937.424;4.194.884;-11.938.764.648;-6.688.849.609;230.5;22.50;382.45;25.21;22.3;396.00;395.00;395.00;396.00;
357694;98749;216.63;28.0;1.298;-2.729;-8.863;0.115;-0.107;-0.119;28.050;-9.320;28.779;13.7;32.1;53.2;32.9;12;2025-05-13;13:10:02;51.937.424;4.194.884;-11.938.764.648;-6.688.849.609;230.5;22.50;418.22;26.36;22.3;396.00;395.00;395.00;396.00;
357794;98750;216.61;28.0;0.618;-2.892;-8.926;0.094;-0.211;-0.169;28.050;-9.320;28.779;13.9;31.8;53.9;32.9;12;2025-05-13;13:10:02;51.937.424;4.194.884;-11.938.764.648;-6.688.849.609;230.5;22.59;357.20;24.36;22.3;396.00;395.00;395.00;396.00;
